_id,name,used_in,type,subtype,rarity,category,weight,price_value,price_denomination,shelfLife,description,img,tables,source_file,crafting_use,crafting_multiplier,crafted_value
b046e3122397fa7a,Shadow Essence,harvest,loot,,uncommon,component,0.5,6,gp,,A wisp of cold shadow that can be crystallized for arcane use.,icons/commodities/materials/powder-black.webp,Undead CR 11+ Harvest Table; Undead CR 2-4 Harvest Table; Undead CR 5-10 Harvest Table; Wraith Harvest Table,Shadow_Essence_b046e3122397fa7a.json,"Darkness extract — brewed into invisibility potions, shadow cloaks, and darkvision oils",3,18 gp
8dff902d32efb916,Shambling Mound Compost,harvest,loot,,common,component,5,2,gp,,"Rich, supernaturally fertile compost from the body of a shambling mound.",icons/consumables/plants/dried-bundle-wrapped-stems-sticks-brown.webp,Shambling Mound Harvest Table,Shambling_Mound_Compost_8dff902d32efb916.json,"Fertile growth medium — used in plant growth potions, druidic salves, and living armor",2,4 gp
dee7576aa6c14be7,Skeleton Bone,harvest,loot,,common,material,1,2,sp,,A bleached bone harvested from an animated skeleton; faintly resonates with necrotic energy.,icons/commodities/bones/bone-simple-white.webp,Skeleton Harvest Table,Skeleton_Bone_dee7576aa6c14be7.json,Necromantic focus — carved into undead-commanding wands and death-ward fetishes,2,4 sp
c4b14427873490a7,Skull Trophy,harvest,loot,,common,trophy,2,5,sp,,A cleaned and polished skull representing a notable kill.,icons/commodities/bones/skull-hollow-white.webp,Humanoid CR 0-1 Harvest Table; Humanoid CR 11+ Harvest Table; Humanoid CR 2-4 Harvest Table; Humanoid CR 5-10 Harvest Table,Skull_Trophy_c4b14427873490a7.json,,,
b9fa4af2fa318ba3,Soul Fragment,harvest,loot,,veryRare,component,0.5,20,gp,,A glittering shard of crystallized soul energy bound in dark magic.,icons/commodities/gems/gem-shattered-violet.webp,Undead CR 11+ Harvest Table; Undead CR 5-10 Harvest Table,Soul_Fragment_b9fa4af2fa318ba3.json,"Spiritual remnant — bound into sentient weapons, soul-cages, and resurrection foci",10,200 gp
47f032923e816b5a,Stegosaurus Plate,harvest,loot,,uncommon,material,3,8,gp,,A bony dorsal plate from a stegosaurus; light yet surprisingly rigid.,icons/commodities/leather/scale-chitin-grey.webp,Stegosaurus Harvest Table,Stegosaurus_Plate_47f032923e816b5a.json,Natural plate armor — fitted as shield reinforcement or heavy armor plating,3,24 gp
580a1d2912f308ba,Sturdy Bones,harvest,loot,,uncommon,material,1,1,gp,,"Dense, uncracked bones that hold up well under stress.",icons/commodities/bones/bones-stack-grey.webp,Beast CR 2-4 Harvest Table,Sturdy_Bones_580a1d2912f308ba.json,"Tool crafting — carved into weapon hafts, shield frames, and structural supports",3,3 gp
3612f6ab5c63eaa5,Superior Hide,harvest,loot,,rare,material,4,6,gp,,A flawless pelt with extraordinary texture and durability.,icons/commodities/leather/leather-pelt-cured.webp,Beast CR 5-10 Harvest Table,Superior_Hide_3612f6ab5c63eaa5.json,Premium armor leather — crafted into masterwork leather and hide armor,5,30 gp
fbc46e0c6c44eb72,T-Rex Fang,harvest,loot,,rare,material,3,15,gp,,A massive serrated tooth from a tyrannosaurus; as long as a shortsword.,icons/commodities/bones/tooth-shark-brown.webp,Tyrannosaurus Rex Harvest Table,TRex_Fang_fbc46e0c6c44eb72.json,Apex weapon material — mounted into legendary piercing weapons and trophy blades,5,75 gp
5c87de57f24b709f,T-Rex Hide,harvest,loot,,rare,material,8,20,gp,,Incredibly thick tyrannosaur skin with natural armor-like ridges.,icons/commodities/leather/leather-bolt-worn-tan.webp,Tyrannosaurus Rex Harvest Table,TRex_Hide_5c87de57f24b709f.json,Apex reptile leather — crafted into the toughest non-magical hide armor,5,100 gp
f3771757bdf064eb,Tanned Skin,harvest,loot,,common,material,1,4,sp,,A cured patch of humanoid skin; disturbing but prized by dark crafters.,icons/commodities/leather/leather-patchwork-folded-tan.webp,Humanoid CR 0-1 Harvest Table; Humanoid CR 2-4 Harvest Table; Humanoid CR 5-10 Harvest Table,Tanned_Skin_f3771757bdf064eb.json,Light leather — a pre-tanned skin ready for crafting into basic leather goods,2,8 sp
a6cd5d4987708044,Teeth/Claws,harvest,loot,,common,material,0.5,3,sp,,A handful of serviceable teeth or claws stripped from a beast carcass.,icons/commodities/claws/claws-worn-grey.webp,Beast CR 0-1 Harvest Table,TeethClaws_a6cd5d4987708044.json,"Weapon crafting — set into clubs, spears, and primitive slashing weapons",2,6 sp
cf604aa3cecf53af,Thick Hide,harvest,loot,,uncommon,material,4,2,gp,,A dense pelt with exceptional insulating properties.,icons/commodities/leather/leather-worn-tan.webp,Beast CR 2-4 Harvest Table,Thick_Hide_cf604aa3cecf53af.json,"Heavy armor leather — layered into medium armor, shields, and reinforced gear",3,6 gp
c1adf8ef3b92fd8a,Titan Bone,harvest,loot,,rare,material,10,10,gp,,A femur or rib section from an enormous giant; dense as iron.,icons/commodities/bones/bones-stack-tan.webp,Giant CR 11+ Harvest Table; Giant CR 2-4 Harvest Table; Giant CR 5-10 Harvest Table,Titan_Bone_c1adf8ef3b92fd8a.json,Legendary weapon shaft — carved into massive weapon hafts and siege components,5,50 gp
4d11184ae00d4ce0,Treant Heartwood,harvest,loot,,rare,material,5,10,gp,,An ancient burl of magically suffused wood from the core of a treant.,icons/commodities/wood/log-cut-cherry-brown.webp,Plant CR 11+ Harvest Table; Plant CR 5-10 Harvest Table; Shambling Mound Harvest Table,Treant_Heartwood_4d11184ae00d4ce0.json,"Legendary wood — carved into staves of power, living shields, and nature artifacts",5,50 gp
abdc7f683e8c1fcb,Triceratops Frill,harvest,loot,,uncommon,trophy,3,8,gp,,The decorative neck frill from a triceratops; vividly patterned.,icons/commodities/bones/horn-jagged-grey-blue.webp,Triceratops Harvest Table,Triceratops_Frill_abdc7f683e8c1fcb.json,Shield face — mounted as a natural shield or decorative armor plate,3,24 gp
b715dbd5faaa97a7,Triceratops Horn,harvest,loot,,rare,material,4,12,gp,,One of the great horns from a triceratops; dense and sharply pointed.,icons/commodities/bones/horn-simple-white.webp,Triceratops Harvest Table,Triceratops_Horn_b715dbd5faaa97a7.json,"Lance material — crafted into lances, war picks, and piercing greatweapons",5,60 gp
a9a58e24ba61cfac,Troll Claws,harvest,loot,,uncommon,material,1,5,gp,,The jagged claws of a troll; still slowly trying to reattach themselves.,icons/commodities/claws/claws-plain-orange.webp,Troll Harvest Table,Troll_Claws_a9a58e24ba61cfac.json,Vicious weapon material — set into rending gauntlets and savage slashing weapons,3,15 gp
09a9cc937a49a86c,Troll Eye,harvest,loot,,uncommon,component,0.5,8,gp,,A milky troll eye that twitches occasionally; sought by alchemists.,icons/commodities/biological/eye-brown-red.webp,Troll Harvest Table,Troll_Eye_09a9cc937a49a86c.json,Regeneration component — brewed into healing potions and regeneration salves,3,24 gp
7924eb40fc6b39ab,Troll Gland,harvest,loot,,rare,component,1,15,gp,,An oozing gland from a troll's body responsible for its regeneration.,icons/commodities/biological/organ-stomach.webp,Troll Harvest Table,Troll_Gland_7924eb40fc6b39ab.json,Regeneration organ — the primary ingredient in powerful regeneration potions,5,75 gp
aa562cde67e93052,Troll Lymphatic Fluid,harvest,loot,,rare,component,0.5,12,gp,,A vial of the opalescent fluid that carries regenerative factors through a troll's body.,icons/consumables/potions/bottle-round-corked-green.webp,Troll Harvest Table,Troll_Lymphatic_Fluid_aa562cde67e93052.json,Healing accelerant — brewed into fast-acting healing potions and wound-sealing salves,5,60 gp
8e90b043cce783df,Undead Ichor,harvest,loot,,common,component,0.5,4,sp,,A viscous black fluid that seeps from undead wounds.,icons/commodities/materials/liquid-green.webp,Ghoul Harvest Table; Undead CR 0-1 Harvest Table; Undead CR 2-4 Harvest Table; Vampire Spawn Harvest Table,Undead_Ichor_8e90b043cce783df.json,"Necromantic reagent — brewed into necrotic poisons, undead repellents, and death wards",2,8 sp
0a1937a85a30d9b9,Vampire Blood,harvest,loot,,rare,component,0.5,10,gp,,A dark vial of vampire blood; unnaturally thick and faintly luminescent in moonlight.,icons/consumables/potions/vial-cork-red.webp,Vampire Spawn Harvest Table,Vampire_Blood_0a1937a85a30d9b9.json,Vampiric essence — distilled into life-draining weapon oils and domination potions,5,50 gp
13fc7f7b9d3222b2,Vampire Fang,harvest,loot,,rare,material,0.5,12,gp,,A retractable fang from a vampire; serrated and still hollow from centuries of feeding.,icons/commodities/bones/tooth-canine-tan.webp,Vampire Spawn Harvest Table,Vampire_Fang_13fc7f7b9d3222b2.json,Life-draining weapon inlay — set into vampiric weapons and blood-drinking blades,5,60 gp
fbf4836d4dd21f83,Vegepygmy Bark,harvest,loot,,uncommon,material,1,3,gp,,"Tough, woody skin from a vegepygmy; laced with plant toxins.",icons/commodities/wood/bark-tan.webp,Vegepygmy Harvest Table,Vegepygmy_Bark_fbf4836d4dd21f83.json,Plant armor — shaped into lightweight natural armor and spore-resistant gear,3,9 gp
a93ff5a59716a4eb,Velociraptor Claw,harvest,loot,,uncommon,material,0.5,5,gp,,The signature sickle-shaped killing claw from a velociraptor foot.,icons/commodities/claws/talon-brown.webp,Velociraptor Harvest Table,Velociraptor_Claw_a93ff5a59716a4eb.json,"Precision weapon — set into daggers, climbing claws, and finesse weapons",3,15 gp
1fc14b832c3b2b65,Venom Sac,harvest,consumable,poison,uncommon,component,0.5,4,gp,,A delicate glandular sac still holding trace amounts of venom.,icons/consumables/potions/potion-jug-corked-skull-poison-brown-green.webp,Beast CR 0-1 Harvest Table; Beast CR 2-4 Harvest Table,Venom_Sac_1fc14b832c3b2b65.json,"Poison source — squeezed into blade coatings, poison vials, and antivenom bases",3,12 gp
678c2b98a788f6c0,Void Fragment,harvest,loot,,veryRare,component,0.5,35,gp,,A sliver of absolute nothingness somehow given physical form.,icons/commodities/gems/gem-faceted-round-black.webp,Aberration CR 11+ Harvest Table; Aberration CR 5-10 Harvest Table,Void_Fragment_678c2b98a788f6c0.json,Reality shard — crafted into planar-shifting items and dimensional anchor devices,10,350 gp
3b340e9bfe69c862,Warrior Heart,harvest,loot,,uncommon,component,1,4,gp,,"The heart of a seasoned warrior, still bearing the marks of many battles.",icons/consumables/meat/heart-organ-red.webp,Humanoid CR 11+ Harvest Table; Humanoid CR 2-4 Harvest Table; Humanoid CR 5-10 Harvest Table,Warrior_Heart_3b340e9bfe69c862.json,Courage elixir ingredient — brewed into bravery potions and berserker draughts,3,12 gp
b214c945c749b692,White Dragon Frost Gland,harvest,loot,,rare,component,1,25,gp,,A frigid gland from a white dragon that crystallizes moisture in the surrounding air.,icons/commodities/biological/organ-bladder-red.webp,White Dragon Harvest Table,White_Dragon_Frost_Gland_b214c945c749b692.json,Cold source — used in freezing weapon enchantments and frost-breath items,5,125 gp
11b307a38e1c78c7,White Dragon Scale,harvest,loot,,uncommon,material,1,8,gp,,Ice-white scales from a white dragon; cold to the touch and razor-edged.,icons/commodities/leather/scales-white.webp,White Dragon Harvest Table,White_Dragon_Scale_11b307a38e1c78c7.json,Cold-resistant scales — crafted into frost-proof armor and chill-ward shields,3,24 gp
bc230ccf8d53ab27,Winter Wolf Fangs,harvest,loot,,uncommon,material,1,4,gp,,"Long, frost-rimmed fangs that chill the air around them.",icons/commodities/bones/teeth-sharp-white.webp,Winter Wolf Harvest Table,Winter_Wolf_Fangs_bc230ccf8d53ab27.json,Frost weapon inlay — mounted into cold-damage weapons and frost-bite arrows,3,12 gp
fb0c86a82500ea90,Winter Wolf Meat,harvest,consumable,food,uncommon,food,3,1,gp,2,"Dense, frost-flavored meat from a winter wolf; keeps cold naturally.",icons/consumables/meat/shank-flat-white.webp,Winter Wolf Harvest Table,Winter_Wolf_Meat_fb0c86a82500ea90.json,,,
644d7d6691b341a3,Winter Wolf Pelt,harvest,loot,,uncommon,material,5,8,gp,,"A thick, pristine white pelt still cold to the touch from the beast's icy nature.",icons/commodities/leather/fur-pelt-white.webp,Winter Wolf Harvest Table,Winter_Wolf_Pelt_644d7d6691b341a3.json,Frost-resistant leather — crafted into cold-immune cloaks and winter armor,3,24 gp
a6184a0b9fa83e2f,Wolf Fangs,harvest,loot,,common,material,0.5,3,sp,,"Sharp, unbroken wolf fangs useful for jewelry or spell components.",icons/commodities/bones/tooth-shark-brown-white.webp,Wolf Harvest Table,Wolf_Fangs_a6184a0b9fa83e2f.json,"Weapon decoration — mounted into necklaces, dagger hilts, and tribal weapons",2,6 sp
0656b69fcaec926c,Wolf Heart,harvest,loot,,uncommon,component,1,2,gp,,A large wolf heart said to confer the beast's tenacity when used in potions.,icons/consumables/meat/heart-organ-realistic-red.webp,Wolf Harvest Table,Wolf_Heart_0656b69fcaec926c.json,"Predator essence — brewed into tracking potions, pack-bond charms, and hunter oils",3,6 gp
d29ed447eb6ec71b,Wolf Meat,harvest,consumable,food,common,food,2,4,sp,2,"Lean, gamey wolf meat that sustains well on long marches.",icons/consumables/meat/shank-bone-red-white.webp,Wolf Harvest Table,Wolf_Meat_d29ed447eb6ec71b.json,,,
f571a0e0560a9731,Wolf Pelt,harvest,loot,,common,material,3,6,sp,,A grey wolf pelt in good condition; sought by trappers and leatherworkers.,icons/commodities/leather/fur-pelt-spotted-tan.webp,Wolf Harvest Table,Wolf_Pelt_f571a0e0560a9731.json,"Fur crafting — tanned into cloaks, boot linings, and light armor padding",2,1 gp 2 sp
6aba6f848eb8a379,Wraith Essence,harvest,loot,,uncommon,component,0.5,8,gp,,A sealed vial of swirling dark mist condensed from a wraith's dissolution; radiates cold.,icons/commodities/materials/powder-grey.webp,Wraith Harvest Table,Wraith_Essence_6aba6f848eb8a379.json,Incorporeal extract — distilled into ghost-touch oils and ethereal passage potions,3,24 gp
716d4ee46fb9d309,Wyrmling Scale,harvest,loot,,common,material,0.5,4,gp,,A small but perfectly formed scale from a juvenile dragon.,icons/commodities/leather/scales-green.webp,Dragon CR 0-1 Harvest Table,Wyrmling_Scale_716d4ee46fb9d309.json,Scale armor material — small dragon scales fitted into lightweight scale mail,2,8 gp
397426fa127e793b,Yuan-ti Scale,harvest,loot,,uncommon,material,1,4,gp,,Iridescent serpentine scales shed by a yuan-ti; subtly enchanted.,icons/commodities/leather/scales-brown.webp,Yuan-ti Abomination Harvest Table,Yuanti_Scale_397426fa127e793b.json,Serpent scales — crafted into flexible scale armor and poison-resistant gear,3,12 gp
8e04fb71108d5b1e,Zombie Flesh,harvest,loot,,common,component,2,3,sp,,A fetid chunk of zombie flesh laced with necromantic energy; disturbing but alchemically useful.,icons/consumables/meat/steak-spoiled-yellow.webp,Zombie Harvest Table,Zombie_Flesh_8e04fb71108d5b1e.json,Necromantic filler — cheap reagent for undead-related potions and necrotic salves,2,6 sp
